job_num,lab_smp_id,treatment,order,taxon,taxa_code,life_stage,length_class_mm,num_indiv,ind_mg,tot_mg
AXL007,B6,Cu_6,Trichoptera,Lepidostoma sp.,45,larvae,3,10,0.14505119,1.450511896
AXL007,B7,control,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,B7,control,Diptera,Atherix pachypus,159,larvae,9,2,1.048871212,2.097742424
AXL007,B7,control,Diptera,Atherix pachypus,159,larvae,10,1,1.391227001,1.391227001
AXL007,B7,control,Diptera,Atherix pachypus,159,larvae,12,2,2.268208212,4.536416425
AXL007,B7,control,Diptera,Cricotopus/Orthocladius sp.,117,larvae,3,1,0.065380122,0.065380122
AXL007,B7,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,2,1,0.005416747,0.005416747
AXL007,B7,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,4,0.017929162,0.071716647
AXL007,B7,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,3,0.041915933,0.125747798
AXL007,B7,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,8,1,0.324354316,0.324354316
AXL007,B7,control,Diptera,Parametriocnemus sp. pupae,109,pupae,4,1,0.12751271,0.12751271
AXL007,B7,control,Diptera,Polypedilum sp.,90,larvae,3,1,0.017929162,0.017929162
AXL007,B7,control,Diptera,Rheotanytarsus sp.,86,larvae,4,1,0.041915933,0.041915933
AXL007,B7,control,Diptera,Tvetenia sp.,118,larvae,3,1,0.065380122,0.065380122
AXL007,B7,control,Diptera,Tvetenia sp.,118,larvae,4,1,0.12751271,0.12751271
AXL007,B7,control,Ephemeroptera,Ameletus sp.,24,larvae,4,1,0.275299551,0.275299551
AXL007,B7,control,Ephemeroptera,Baetis tricaudatus,26,larvae,3,2,0.124738201,0.249476402
AXL007,B7,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,4,0.285232064,1.140928256
AXL007,B7,control,Ephemeroptera,Baetis tricaudatus,26,larvae,5,4,0.5417696,2.1670784
AXL007,B7,control,Ephemeroptera,Diphetor hageni,35,larvae,3,9,0.124738201,1.122643811
AXL007,B7,control,Ephemeroptera,Diphetor hageni,35,larvae,4,2,0.285232064,0.570464128
AXL007,B7,control,Ephemeroptera,Drunella doddsii,171,larvae,3,4,0.194811102,0.779244407
AXL007,B7,control,Ephemeroptera,Drunella doddsii,171,larvae,4,2,0.420677962,0.841355924
AXL007,B7,control,Ephemeroptera,Drunella doddsii,171,larvae,5,1,0.764330089,0.764330089
AXL007,B7,control,Ephemeroptera,Drunella grandis,201,larvae,5,4,0.764330089,3.057320354
AXL007,B7,control,Ephemeroptera,Drunella grandis,201,larvae,6,2,1.245001775,2.490003551
AXL007,B7,control,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,B7,control,Ephemeroptera,Drunella grandis,201,larvae,8,1,2.688475171,2.688475171
AXL007,B7,control,Ephemeroptera,Epeorus longimanus,31,larvae,2,1,0.072855168,0.072855168
AXL007,B7,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,33,0.065825398,2.172238131
AXL007,B7,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,32,0.194811102,6.233955254
AXL007,B7,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,10,0.420677962,4.206779622
AXL007,B7,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,1,0.194639506,0.194639506
AXL007,B7,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,7,0.354430665,2.481014655
AXL007,B7,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,2,0.578378468,1.156756936
AXL007,B7,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,25,0.222543898,5.563597453
AXL007,B7,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,66,0.491469953,32.4370169
AXL007,B7,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,36,0.908630158,32.7106857
AXL007,B7,control,Ephemeroptera,Rhithrogena sp.,32,larvae,6,1,1.501247506,1.501247506
AXL007,B7,control,Plecoptera,Hesperoperla pacifica,14,larvae,4,1,0.535754601,0.535754601
AXL007,B7,control,Plecoptera,Pteronarcella badia,223,larvae,7,1,1.623618151,1.623618151
AXL007,B7,control,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,B7,control,Trichoptera,Arctopsyche grandis,212,larvae,9,2,2.525521225,5.05104245
AXL007,B7,control,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,B7,control,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,B7,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,3,0.393726742,1.181180225
AXL007,B7,control,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,B7,control,Trichoptera,Lepidostoma sp.,45,larvae,1,3,0.0079,0.0237
AXL007,B7,control,Trichoptera,Lepidostoma sp.,45,larvae,2,44,0.049551357,2.180259695
AXL007,B7,control,Trichoptera,Lepidostoma sp.,45,larvae,3,2,0.14505119,0.290102379
AXL007,B7,control,Trichoptera,Lepidostoma sp.,45,larvae,5,2,0.561304641,1.122609281
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,8,2,0.764860535,1.52972107
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,10,1,1.391227001,1.391227001
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,12,3,2.268208212,6.804624637
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,13,5,2.811124793,14.05562396
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,14,1,3.428998235,3.428998235
AXL007,B8,Zn_100,Diptera,Atherix pachypus,159,larvae,15,2,4.125709674,8.251419348
AXL007,B8,Zn_100,Diptera,Cladotanytarsus sp.,86,larvae,3,1,0.017929162,0.017929162
AXL007,B8,Zn_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,1,0.017929162,0.017929162
AXL007,B8,Zn_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,1,0.041915933,0.041915933
AXL007,B8,Zn_100,Diptera,Potthastia sp.,,larvae,4,1,0.041915933,0.041915933
AXL007,B8,Zn_100,Diptera,Tvetenia sp.,118,larvae,4,1,0.12751271,0.12751271
AXL007,B8,Zn_100,Diptera,Tvetenia sp. pupae,118,pupae,3,1,0.065380122,0.065380122
AXL007,B8,Zn_100,Ephemeroptera,Ameletus sp.,24,larvae,3,1,0.131058008,0.131058008
AXL007,B8,Zn_100,Ephemeroptera,Ameletus sp.,24,larvae,4,2,0.275299551,0.550599102
AXL007,B8,Zn_100,Ephemeroptera,Baetis tricaudatus,26,larvae,3,1,0.124738201,0.124738201
AXL007,B8,Zn_100,Ephemeroptera,Baetis tricaudatus,26,larvae,4,4,0.285232064,1.140928256
AXL007,B8,Zn_100,Ephemeroptera,Baetis tricaudatus,26,larvae,5,1,0.5417696,0.5417696
AXL007,B8,Zn_100,Ephemeroptera,Baetis tricaudatus,26,larvae,6,1,0.915083479,0.915083479
AXL007,B8,Zn_100,Ephemeroptera,Diphetor hageni,35,larvae,2,1,0.038880971,0.038880971
AXL007,B8,Zn_100,Ephemeroptera,Diphetor hageni,35,larvae,3,6,0.124738201,0.748429207
AXL007,B8,Zn_100,Ephemeroptera,Diphetor hageni,35,larvae,4,3,0.285232064,0.855696192
AXL007,B8,Zn_100,Ephemeroptera,Drunella doddsii,171,larvae,4,7,0.420677962,2.944745735
AXL007,B8,Zn_100,Ephemeroptera,Drunella doddsii,171,larvae,5,2,0.764330089,1.528660177
AXL007,B8,Zn_100,Ephemeroptera,Drunella grandis,201,larvae,5,3,0.764330089,2.292990266
AXL007,B8,Zn_100,Ephemeroptera,Drunella grandis,201,larvae,6,4,1.245001775,4.980007101
AXL007,B8,Zn_100,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,B8,Zn_100,Ephemeroptera,Ephemerella sp.,28,larvae,2,6,0.065825398,0.394952387
AXL007,B8,Zn_100,Ephemeroptera,Ephemerella sp.,28,larvae,3,6,0.194811102,1.16886661
AXL007,B8,Zn_100,Ephemeroptera,Ephemerella sp.,28,larvae,4,6,0.420677962,2.524067773
AXL007,B8,Zn_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,3,0.194639506,0.583918519
AXL007,B8,Zn_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,5,0.354430665,1.772153325
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,2,1,0.072855168,0.072855168
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,3,11,0.222543898,2.447982879
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,4,50,0.491469953,24.57349765
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,5,44,0.908630158,39.97972697
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,6,4,1.501247506,6.004990026
AXL007,B8,Zn_100,Ephemeroptera,Rhithrogena sp.,32,larvae,7,1,2.29521703,2.29521703
AXL007,B8,Zn_100,Plecoptera,Diura knowltoni,168,larvae,10,1,10.82071781,10.82071781
AXL007,B8,Zn_100,Plecoptera,Hesperoperla pacifica,14,larvae,3,1,0.234027712,0.234027712
AXL007,B8,Zn_100,Plecoptera,Hesperoperla pacifica,14,larvae,5,1,1.018520647,1.018520647
AXL007,B8,Zn_100,Plecoptera,Isoperla fulva,165,larvae,6,1,2.666532,2.666532
AXL007,B8,Zn_100,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,B8,Zn_100,Trichoptera,Arctopsyche grandis,212,larvae,6,1,0.803654364,0.803654364
AXL007,B8,Zn_100,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,B8,Zn_100,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,B8,Zn_100,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,B8,Zn_100,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,B8,Zn_100,Trichoptera,Brachycentrus occidentalis,134,larvae,6,3,0.263714045,0.791142134
AXL007,B8,Zn_100,Trichoptera,Brachycentrus occidentalis,134,larvae,7,6,0.393726742,2.36236045
AXL007,B8,Zn_100,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,B8,Zn_100,Trichoptera,Lepidostoma sp.,45,larvae,2,42,0.049551357,2.081156981
AXL007,B8,Zn_100,Trichoptera,Lepidostoma sp.,45,larvae,3,3,0.14505119,0.435153569
AXL007,B8,Zn_100,Trichoptera,Lepidostoma sp.,45,larvae,5,1,0.561304641,0.561304641
AXL007,B9,Ni_50,Acari,Hygrobates sp.,,larvae,1,1,0,0
AXL007,B9,Ni_50,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,B9,Ni_50,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,B9,Ni_50,Diptera,Atherix pachypus,159,larvae,11,2,1.796270704,3.592541407
AXL007,B9,Ni_50,Diptera,Atherix pachypus,159,larvae,12,1,2.268208212,2.268208212
AXL007,B9,Ni_50,Diptera,Cladotanytarsus sp.,86,larvae,3,1,0.179291617,0.179291617
AXL007,B9,Ni_50,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,1,0.041915933,0.041915933
AXL007,B9,Ni_50,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,6,1,0.13873963,0.13873963
AXL007,B9,Ni_50,Diptera,Nanocladius sp.,116,larvae,3,1,0.065380122,0.065380122
AXL007,B9,Ni_50,Diptera,Polypedilum sp.,90,larvae,5,1,0.080994866,0.080994866
AXL007,B9,Ni_50,Ephemeroptera,Baetis tricaudatus,26,larvae,3,2,0.124738201,0.249476402
AXL007,B9,Ni_50,Ephemeroptera,Baetis tricaudatus,26,larvae,4,2,0.285232064,0.570464128
AXL007,B9,Ni_50,Ephemeroptera,Baetis tricaudatus,26,larvae,5,1,0.5417696,0.5417696
AXL007,B9,Ni_50,Ephemeroptera,Diphetor hageni,35,larvae,2,1,0.038880971,0.038880971
AXL007,B9,Ni_50,Ephemeroptera,Diphetor hageni,35,larvae,3,3,0.124738201,0.374214604
AXL007,B9,Ni_50,Ephemeroptera,Drunella grandis,201,larvae,5,7,0.764330089,5.35031062
AXL007,B9,Ni_50,Ephemeroptera,Drunella grandis,201,larvae,6,2,1.245001775,2.490003551
AXL007,B9,Ni_50,Ephemeroptera,Drunella grandis,201,larvae,7,1,1.880700239,1.880700239
AXL007,B9,Ni_50,Ephemeroptera,Ephemerella sp.,28,larvae,2,8,0.065825398,0.526603183
AXL007,B9,Ni_50,Ephemeroptera,Ephemerella sp.,28,larvae,3,11,0.194811102,2.142922118
AXL007,B9,Ni_50,Ephemeroptera,Ephemerella sp.,28,larvae,4,4,0.420677962,1.682711849
AXL007,B9,Ni_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,2,0.089876375,0.17975275
AXL007,B9,Ni_50,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,3,0.354430665,1.063291995
AXL007,B9,Ni_50,Ephemeroptera,Rhithrogena sp.,32,larvae,3,21,0.222543898,4.673421861
AXL007,B9,Ni_50,Ephemeroptera,Rhithrogena sp.,32,larvae,4,42,0.491469953,20.64173803
AXL007,B9,Ni_50,Ephemeroptera,Rhithrogena sp.,32,larvae,5,42,0.908630158,38.16246665
AXL007,B9,Ni_50,Ephemeroptera,Rhithrogena sp.,32,larvae,6,4,1.501247506,6.004990026
AXL007,B9,Ni_50,Plecoptera,Diura knowltoni,168,larvae,9,1,8.10567212,8.10567212
AXL007,B9,Ni_50,Plecoptera,Hesperoperla pacifica,14,larvae,3,1,0.234027712,0.234027712
AXL007,B9,Ni_50,Plecoptera,Pteronarcella badia,223,larvae,9,1,3.318943913,3.318943913
AXL007,B9,Ni_50,Plecoptera,Pteronarcella badia,223,larvae,11,1,5.874111194,5.874111194
AXL007,B9,Ni_50,Plecoptera,Sweltsa sp.,11,larvae,5,1,0.521083892,0.521083892
AXL007,B9,Ni_50,Plecoptera,Sweltsa sp.,11,larvae,7,1,1.303048011,1.303048011
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,6,1,0.803654364,0.803654364
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,8,2,1.810907633,3.621815267
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,9,3,2.525521225,7.576563675
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,10,1,3.400714523,3.400714523
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,13,1,7.13421516,7.13421516
AXL007,B9,Ni_50,Trichoptera,Arctopsyche grandis,212,larvae,17,1,15.21801227,15.21801227
AXL007,B9,Ni_50,Trichoptera,Brachycentrus occidentalis,134,larvae,5,1,0.164157988,0.164157988
AXL007,B9,Ni_50,Trichoptera,Brachycentrus occidentalis,134,larvae,6,5,0.263714045,1.318570223
AXL007,B9,Ni_50,Trichoptera,Brachycentrus occidentalis,134,larvae,8,1,0.557152361,0.557152361
AXL007,B9,Ni_50,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,B9,Ni_50,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,B9,Ni_50,Trichoptera,Lepidostoma sp.,45,larvae,2,19,0.049551357,0.941475777
AXL007,B9,Ni_50,Trichoptera,Lepidostoma sp.,45,larvae,3,4,0.14505119,0.580204759
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,7,2,0.534694656,1.069389311
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,9,1,1.048871212,1.048871212
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,12,3,2.268208212,6.804624637
AXL007,C1,Ni_800,Diptera,Atherix pachypus,159,larvae,15,1,4.125709674,4.125709674
AXL007,C1,Ni_800,Diptera,Cricotopus/Orthocladius sp.,117,larvae,3,1,0.065380122,0.065380122
AXL007,C1,Ni_800,Diptera,Eukiefferiella sp.,120,larvae,4,1,0.12751271,0.12751271
AXL007,C1,Ni_800,Ephemeroptera,Rhithrogena sp.,32,larvae,4,1,0.491469953,0.491469953
AXL007,C1,Ni_800,Ephemeroptera,Rhithrogena sp.,32,larvae,6,1,1.501247506,1.501247506
AXL007,C1,Ni_800,Plecoptera,Sweltsa sp.,11,larvae,6,1,0.856243648,0.856243648
AXL007,C1,Ni_800,Trichoptera,Arctopsyche grandis,212,larvae,12,1,5.690861483,5.690861483
AXL007,C1,Ni_800,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,C1,Ni_800,Trichoptera,Brachycentrus occidentalis,134,larvae,6,2,0.263714045,0.527428089
AXL007,C1,Ni_800,Trichoptera,Brachycentrus occidentalis,134,larvae,7,2,0.393726742,0.787453483
AXL007,C1,Ni_800,Trichoptera,Hydropsyche oslari,139,larvae,3,2,0.113490785,0.22698157
AXL007,C1,Ni_800,Trichoptera,Hydropsyche oslari,139,larvae,4,1,0.255733482,0.255733482
AXL007,C1,Ni_800,Trichoptera,Lepidostoma sp.,45,larvae,1,2,0.0079,0.0158
AXL007,C1,Ni_800,Trichoptera,Lepidostoma sp.,45,larvae,2,2,0.049551357,0.099102713
AXL007,C2,Ni_400,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,C2,Ni_400,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,C2,Ni_400,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,C2,Ni_400,Diptera,Atherix pachypus,159,larvae,9,3,1.048871212,3.146613636
AXL007,C2,Ni_400,Diptera,Atherix pachypus,159,larvae,10,4,1.391227001,5.564908004
AXL007,C2,Ni_400,Diptera,Cricotopus/Orthocladius sp.,117,larvae,4,1,0.12751271,0.12751271
AXL007,C2,Ni_400,Diptera,Eukiefferiella sp.,120,larvae,2,1,0.025501271,0.025501271
AXL007,C2,Ni_400,Diptera,Polypedilum sp.,90,larvae,3,2,0.017929162,0.035858323
AXL007,C2,Ni_400,Diptera,Tvetenia sp.,118,larvae,3,1,0.065380122,0.065380122
AXL007,C2,Ni_400,Ephemeroptera,Ephemerella sp.,28,larvae,2,1,0.065825398,0.065825398
AXL007,C2,Ni_400,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,1,0.089876375,0.089876375
AXL007,C2,Ni_400,Ephemeroptera,Rhithrogena sp.,32,larvae,3,1,0.222543898,0.222543898
AXL007,C2,Ni_400,Ephemeroptera,Rhithrogena sp.,32,larvae,5,3,0.908630158,2.725890475
AXL007,C2,Ni_400,Trichoptera,Arctopsyche grandis,212,larvae,8,1,1.810907633,1.810907633
AXL007,C2,Ni_400,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,C2,Ni_400,Trichoptera,Brachycentrus americanus,134,larvae,3,1,0.043496596,0.043496596
AXL007,C2,Ni_400,Trichoptera,Brachycentrus occidentalis,134,larvae,5,3,0.164157988,0.492473963
AXL007,C2,Ni_400,Trichoptera,Brachycentrus occidentalis,134,larvae,6,4,0.263714045,1.054856179
AXL007,C2,Ni_400,Trichoptera,Brachycentrus occidentalis,134,larvae,7,2,0.393726742,0.787453483
AXL007,C2,Ni_400,Trichoptera,Brachycentrus occidentalis,134,larvae,8,2,0.557152361,1.114304721
AXL007,C2,Ni_400,Trichoptera,Brachycentrus occidentalis,134,larvae,9,1,0.756781546,0.756781546
AXL007,C2,Ni_400,Trichoptera,Lepidostoma sp.,45,larvae,2,12,0.049551357,0.59461628
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,7,1,0.534694656,0.534694656
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,12,1,2.268208212,2.268208212
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,14,4,3.428998235,13.71599294
AXL007,C3,control,Diptera,Atherix pachypus,159,larvae,16,1,4.905052628,4.905052628
AXL007,C3,control,Diptera,Heterotrissocladius sp.,110,larvae,4,1,0.12751271,0.12751271
AXL007,C3,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,6,0.017929162,0.10757497
AXL007,C3,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,6,0.041915933,0.251495596
AXL007,C3,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,5,1,0.080994866,0.080994866
AXL007,C3,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,6,4,0.13873963,0.554958519
AXL007,C3,control,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,7,1,0.21868926,0.21868926
AXL007,C3,control,Diptera,Polypedilum sp.,90,larvae,3,1,0.017929162,0.017929162
AXL007,C3,control,Diptera,Polypedilum sp.,90,larvae,4,1,0.041915933,0.041915933
AXL007,C3,control,Diptera,Polypedilum sp.,90,larvae,5,1,0.080994866,0.080994866
AXL007,C3,control,Diptera,Thienemannimyia group,83,larvae,4,3,0.107485588,0.322456763
AXL007,C3,control,Diptera,Tvetenia sp.,118,larvae,4,1,0.12751271,0.12751271
AXL007,C3,control,Ephemeroptera,Baetis tricaudatus,26,larvae,4,3,0.285232064,0.855696192
AXL007,C3,control,Ephemeroptera,Baetis tricaudatus,26,larvae,5,4,0.5417696,2.1670784
AXL007,C3,control,Ephemeroptera,Baetis tricaudatus,26,larvae,6,1,0.915083479,0.915083479
AXL007,C3,control,Ephemeroptera,Diphetor hageni,35,larvae,3,9,0.124738201,1.122643811
AXL007,C3,control,Ephemeroptera,Diphetor hageni,35,larvae,4,2,0.285232064,0.570464128
AXL007,C3,control,Ephemeroptera,Drunella doddsii,171,larvae,4,5,0.420677962,2.103389811
AXL007,C3,control,Ephemeroptera,Drunella grandis,201,larvae,5,4,0.764330089,3.057320354
AXL007,C3,control,Ephemeroptera,Drunella grandis,201,larvae,6,5,1.245001775,6.225008877
AXL007,C3,control,Ephemeroptera,Drunella grandis,201,larvae,7,2,1.880700239,3.761400478
AXL007,C3,control,Ephemeroptera,Epeorus longimanus,31,larvae,2,2,0.072855168,0.145710336
AXL007,C3,control,Ephemeroptera,Ephemerella sp.,28,larvae,2,24,0.065825398,1.57980955
AXL007,C3,control,Ephemeroptera,Ephemerella sp.,28,larvae,3,28,0.194811102,5.454710847
AXL007,C3,control,Ephemeroptera,Ephemerella sp.,28,larvae,4,8,0.420677962,3.365423698
AXL007,C3,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,3,2,0.089876375,0.17975275
AXL007,C3,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,4,3,0.194639506,0.583918519
AXL007,C3,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,C3,control,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,4,0.578378468,2.313513871
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,2,2,0.072855168,0.145710336
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,3,18,0.222543898,4.005790166
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,4,29,0.491469953,14.25262864
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,5,36,0.908630158,32.7106857
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,6,7,1.501247506,10.50873254
AXL007,C3,control,Ephemeroptera,Rhithrogena sp.,32,larvae,7,1,2.29521703,2.29521703
AXL007,C3,control,Plecoptera,Isoperla fulva,165,larvae,5,1,1.617453572,1.617453572
AXL007,C3,control,Plecoptera,Skwala americana,16,larvae,14,1,27.22319821,27.22319821
AXL007,C3,control,Plecoptera,Sweltsa sp.,11,larvae,8,1,1.874694396,1.874694396
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,8,2,1.810907633,3.621815267
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,9,1,2.525521225,2.525521225
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,10,2,3.400714523,6.801429046
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,11,1,4.451056622,4.451056622
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,14,1,8.794998077,8.794998077
AXL007,C3,control,Trichoptera,Arctopsyche grandis,212,larvae,16,1,12.82345367,12.82345367
AXL007,C3,control,Trichoptera,Brachycentrus americanus,134,larvae,2,1,0.015157166,0.015157166
AXL007,C3,control,Trichoptera,Brachycentrus occidentalis,134,larvae,7,1,0.393726742,0.393726742
AXL007,C3,control,Trichoptera,Hydropsyche oslari,139,larvae,4,2,0.255733482,0.511466964
AXL007,C3,control,Trichoptera,Hydropsyche oslari,139,larvae,5,1,0.48024347,0.48024347
AXL007,C3,control,Trichoptera,Hydropsyche oslari,139,larvae,6,1,0.803654364,0.803654364
AXL007,C3,control,Trichoptera,Lepidostoma sp.,45,larvae,2,36,0.049551357,1.783848841
AXL007,C3,control,Trichoptera,Lepidostoma sp.,45,larvae,4,2,0.310802146,0.621604291
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,5,1,0.216938473,0.216938473
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,6,1,0.353688957,0.353688957
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,8,1,0.764860535,0.764860535
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,9,2,1.048871212,2.097742424
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,10,2,1.391227001,2.782454002
AXL007,C4,NZ_100,Diptera,Atherix pachypus,159,larvae,11,1,1.796270704,1.796270704
AXL007,C4,NZ_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,3,1,0.017929162,0.017929162
AXL007,C4,NZ_100,Diptera,Micropsectra/Tanytarsus sp.,128,larvae,4,1,0.041915933,0.041915933
AXL007,C4,NZ_100,Diptera,Rheocricotopus sp.,112,larvae,3,1,0.065380122,0.065380122
AXL007,C4,NZ_100,Ephemeroptera,Drunella grandis,201,larvae,5,1,0.764330089,0.764330089
AXL007,C4,NZ_100,Ephemeroptera,Ephemerella sp.,28,larvae,2,1,0.065825398,0.065825398
AXL007,C4,NZ_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,5,2,0.354430665,0.70886133
AXL007,C4,NZ_100,Ephemeroptera,Paraleptophlebia sp.,33,larvae,6,1,0.578378468,0.578378468
AXL007,C4,NZ_100,Ephemeroptera,Rhithrogena sp.,32,larvae,3,6,0.222543898,1.335263389
